PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITE_CLASS,VALXSITE,USE_NRSA,XLAT_DD,XLON_DD,STRAHLERORDER,GREAT_RIVER,FW_ECO3,FW_ECO9,ECO10,PROTOCOL,REACHLEN,IP_SCORE,LTMXSIZE,LTMXSPP,CONSTRAINT,CONPATTERN,LDCBF_G08,LRBS_G08,LDMB_BW5,LRBS_BW5,LSUB_DMM,LSUB_DMM_NOR,PCT_BDRK,PCT_BIGR,PCT_HP,PCT_FN,PCT_SAFN,PCT_SFGF,PCT_SFG,PCT_DR,PCT_DRS,PCT_FAST,PCT_SLOW,PCT_SIDE,RP100,XBKF_H,XBKF_W,XSLOPE,XINC_H,XWD_RAT,XDEPTH_CM,XWIDTH,XWXD,SDDEPTH_CM,SDWIDTH,SDWXD,BFWD_RAT,SINU,V1WM100,V1W_MSQ,W1H_CROP,W1H_WALL,W1_HAG,W1_HALL,W1_HNOAG,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_NAT,XCDENBK,XCDENMID,XC,XCL,XCMGW,XCMG,XGB,XGH,XGW,BANGMODE,PCT_BH,PCT_SIDE.1,XSHOR2VG,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QR1,RDIST1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
2/3/2015,13217,FW08MD027,1,9-Jun-09,2009,39.62553819,-78.75176281,PROB,BOATABLE,YES,39.62539,78.7522,5th,,EHIGH,SAP,,BOATABLE,2245,0,X,Maple/Boxelder,CON_VSHAPED,SINGLE,1.330507719,-0.065121078,1.143402784,0.121983857,1.265386642,,,,,0,24,,46,0,0,10,90,7,67.14294522,0.336363636,62.68181818,0.101395034,1.427272727,27.16399949,238.10976,60.90909091,139.744704,61.39911614,15.43505455,37.93559529,23.74050203,1.130762679,21.48227273,0.021482273,0,0.183335,0,1.25003,1.25003,,0,0.068181818,0.115909091,0.575,66.04278075,,0.95,0.575,1.48125,2.39125,0.1475,0.475,0.17875,stp,0,7,0.454545455,36.36363636,45.45454545,72.72727273,27.27272727,45.45454545,0.7665625,0.618471753,0.555561481,0.25786056,28.19831712,0.253411343,0.271463563,0.021482273,42.96454545,
2/3/2015,13218,FW08MD019,1,17-Jun-09,2009,39.32188442,-77.41207915,PROB,BOATABLE,YES,39.32175,77.41247,6th,,EHIGH,SAP,,BOATABLE,2230,0,X,Maple/Boxelder,CON_BROAD,SINGLE,1.180781078,1.322067254,0.849269877,1.653578455,2.502848331,,,,,0,6,,17,0,0,0,100,3,7.187509879,0.822727273,58.77272727,0.062230734,2.809090909,59.56661255,98.2,54.36363636,54.76,19.76528944,5.937553828,15.06852496,33.57890276,1.159277048,37.44545455,0.037445455,0.363654545,0,0.363654545,0.946995455,0.583340909,,0,0.004545455,0.079545455,0.434090909,80.7486631,,0.895454545,0.792045455,1.176136364,2.284090909,0.167045455,0.596590909,0.063636364,vst,21,3,3.727272727,18.18181818,45.45454545,72.72727273,13.63636364,40.90909091,0.629261364,0.644087204,0.486388118,0.20127586,7.319256496,0.109219218,0.27517394,0.037445455,89.17090909,
2/3/2015,13219,FW08MD015,1,15-Jun-09,2009,39.62420563,-78.42926826,PROB,BOATABLE,YES,39.62408,78.42938,6th,,EHIGH,SAP,,BOATABLE,4395,0,X,Maple/Boxelder,CON_BROAD,SINGLE,1.168244559,1.167640334,0.823262493,1.512622399,2.335884892,,,,,0,0,,8,0,0,3,97,8,21.54760201,0.918181818,118.0909091,0.04778959,2.831818182,92.26008436,134.6,111.0909091,138.14,46.45884461,11.73417697,37.84380765,53.31117768,1.566929609,7.615909091,0.007615909,0,0.75,0.090913636,1.151531818,1.060618182,,0,0.213636364,0.022727273,0.222727273,71.79144385,,0.907954545,0.697727273,1.419318182,2.372727273,0.192045455,0.454545455,0.178409091,med,10,8,3.454545455,0,9.090909091,18.18181818,0,18.18181818,0.738693182,0.635100197,0.535214868,0.345162293,16.00861962,0.105626798,0.273952567,0.007615909,15.23181818,
2/3/2015,1322,FW08TX066,1,6-Aug-09,2009,29.44390726,-99.99400813,PROB,WADEABLE,YES,29.4439,99.99404,5th,,PLNLOW,SPL,,WADEABLE,475.2,0,L,Unknown or Other Deciduous,UNC_BROAD,ANASTOM,1.752548039,0.2422,1.536556984,0.458191055,1.994748039,1.767931659,11.42857143,99.04761905,0,0.952380952,0.952380952,0.952380952,43.80952381,0,,19,81,51,25.8728802,1.27,41.27272727,0.338435102,3.1,46.60535458,47.26,22.535,12.9185,27.69882031,15.6652238,11.91548141,25.68251807,1.038315084,0.036616162,8.87176E-06,0,0,0,0.242436364,0.242436364,50.54545455,0.218181818,0.159090909,0,0.215909091,33.95721925,5.614973262,0.115909091,0.015909091,0.302272727,0.764772727,0.554545455,0.238636364,0.031818182,,11.42857143,51,,,,,,,0.236022727,0.425531012,0.195129804,0.586094378,0.54745832,0.695150823,0.922357968,0,0,
2/3/2015,13220,FW08MD028,1,1-Jun-09,2009,39.31107179,-77.28332533,PROB,WADEABLE,YES,39.31109,77.28326,1st,,EHIGH,SAP,,WADEABLE,223.5,0.636363636,L,Poplar/Cottonwood,UNC_NARROW,SINGLE,1.22681417,-1.476139092,1.13630357,-1.385628492,-0.249324921,-0.249324921,0,2.857142857,0,6.666666667,10.47619048,18.0952381,20,0,,0,100,0,2.095165945,0.254545455,2.090909091,0.672342514,0.736363636,16.79110195,7.113333333,1.05,0.082,3.410478655,0.305217782,0.051927074,7.016703624,1.118706385,0.788814318,0.00377259,0,0.090913636,0,0.606090909,0.606090909,95.90909091,0.004545455,0,0,0.059090909,92.2459893,95.85561497,0.625,0.288636364,0.856818182,1.4125,0.222727273,0.389772727,0.079545455,,0,0,,,,,,,0.485568182,0.65517046,0.377370238,0.479448733,0.294540667,0.290683602,0.633257005,0.003524365,0.736912752,
2/3/2015,13221,FW08MD011,1,8-Jun-09,2009,39.67335484,-78.65539148,PROB,WADEABLE,YES,39.67346,78.65555,1st,,EHIGH,SAP,,WADEABLE,223.5,1,X,Maple/Boxelder,CON_VSHAPED,SINGLE,1.483779444,-0.581170102,1.568521841,-0.665912499,0.902609342,0.902609342,0,47.11538462,0,16.34615385,29.80769231,42.30769231,53.84615385,0,,67.91044776,32.08955224,9.333333333,4.921800172,0.290909091,3.081818182,1.505474109,0.490909091,Inf,11.78666667,1.925,0.26065,6.878218384,0.766313801,0.178625535,8.816767059,1.033224466,0.077852349,0.000252618,0,0,0,0,0,40.36363636,0.036363636,0,0,0.445454545,99.46524064,99.59893048,0.896590909,0.365909091,1.260227273,1.456818182,0.777272727,0.194318182,0.086363636,,0,9.333333333,,,,,,,0.667102273,0.872366666,0,0.583559252,0.417573544,0.398085092,0.685308017,0,0,
2/3/2015,13222,FW08MD013,1,2-Jun-09,2009,39.69016591,-76.9302438,PROB,WADEABLE,YES,39.68998,76.93011,1st,,EHIGH,SAP,,WADEABLE,223.5,1,L,Poplar/Cottonwood,CON_BROAD,SINGLE,1.192307078,-0.208684572,1.22630347,-0.242680965,0.983622505,0.955653288,0.952380952,52.38095238,0,2.857142857,18.0952381,42.85714286,83.80952381,0,,3.333333333,96.66666667,8.666666667,6.624652844,0.4,4.5,0.54293271,1.518181818,37.09718382,11.94666667,2.135,0.1823,9.850415906,0.882743928,0.147771552,8.26135072,1.665348542,0.103803132,0.000230674,0,0,0,0,0,66.36363636,0,0,0.004545455,0.295454545,96.52406417,96.39037433,0.906818182,0.344318182,1.406818182,1.744318182,0.435227273,0.326136364,0.232954545,,0.952380952,8.666666667,,,,,,,0.733068182,0.892168805,0,0.824532581,0.554518932,0.413463198,0.810595458,0,0,
2/3/2015,13223,FW08MD023,1,16-Jun-09,2009,39.50344712,-78.90453199,PROB,BOATABLE,YES,39.50349,78.90482,5th,,EHIGH,SAP,,BOATABLE,640,0,X,Sycamore,CON_BROAD,SINGLE,1.291659585,0.795615552,1.151421057,0.93585408,2.087275137,,,,,0,7,,11,0,0,12,88,0,40.51784531,0.581818182,50.72727273,0.173746061,2.209090909,64.97454212,101.6,49,45.33,45.14219957,8.843076388,22.70315935,38.00743073,1.070532083,0.951818182,0.000951818,0,0,0.212131818,0.212131818,0,,0,0,0.013636364,0.659090909,79.01069519,,0.448863636,0.004545455,0.765909091,1.407954545,0.101136364,0.481818182,0.128409091,stp,0,0,0,0,9.090909091,9.090909091,0,27.27272727,0.444659091,0.667600378,0.175007219,0.444312988,39.87976901,0.180470947,0.500841812,0.000951818,12.81909091,
2/3/2015,13224,FW08MD025,1,3-Jun-09,2009,39.59254931,-77.30108026,PROB,BOATABLE,YES,39.5925,77.30138889,6th,,EHIGH,SAP,,BOATABLE,1660,0,X,Maple/Boxelder,CON_BROAD,SINGLE,0.991469235,0.937393,0.703630518,1.225231717,1.928862235,,,,,0,7,,40,0,0,13,87,21,11.18536812,0.645454545,46.81818182,0.060648001,1.563636364,81.9202381,69.3,49.04545455,30.985,13.6518767,9.215352802,8.31892254,38.44099822,1.82179565,5.034545455,0.005034545,0,0,0.060609091,0.151522727,0.090913636,,0.004545455,0.102272727,0.027272727,0.259090909,71.39037433,,0.661363636,0.440909091,1.210227273,1.935227273,0.079545455,0.361363636,0.238636364,None,11,21,4.363636364,18.18181818,36.36363636,54.54545455,22.72727273,40.90909091,0.644602273,0.746290418,0.131584661,0.196996778,16.14050234,0.187894126,0.268482251,0.005034545,22.76181818,
2/3/2015,13225,FW08MD016,1,10-Jun-09,2009,39.64985757,-77.84047546,PROB,BOATABLE,YES,39.6494,77.84045,5th,,EHIGH,SAP,,BOATABLE,2308,0.090909091,X,Maple/Boxelder,CON_VSHAPED,SINGLE,0.983046703,1.200105667,0.644081587,1.539070783,2.18315237,,,,,0,5,,41,0,0,0,100,0,7.188567921,0.472727273,61,0.055590173,1.509090909,78.16753247,77.8,59.09090909,47.92,16.67151445,5.356389557,9.418280098,49.29413087,1.155823803,10.84136364,0.010841364,0,0,0.303045455,0.6667,0.363654545,,0,0.272727273,0.027272727,0.215909091,74.70588235,,0.875,0.7375,1.464772727,2.451136364,0.072727273,0.529545455,0.225,stp,35,0,2.1,9.090909091,27.27272727,45.45454545,9.090909091,22.72727273,0.759147727,0.705929864,0.400012,0.214286818,9.239804526,0.090646593,0.196541738,0.010841364,21.68272727,
2/3/2015,1323,FW08TX064,1,15-Oct-09,2009,32.92485108,-99.50661948,PROB,WADEABLE,YES,32.92485,99.50662,5th,,PLNLOW,SPL,,WADEABLE,633.6,0,L,Unknown or Other Deciduous,UNC_NARROW,SINGLE,1.763636134,-0.102107565,1.439110377,0.222418192,1.66152857,1.366054619,12.38095238,76.19047619,0,10.47619048,16.19047619,23.80952381,30.47619048,0,,33,67,7,22.3447566,1.836363636,34.09090909,0.188900348,4.090909091,38.33158912,51.14,16.63157895,9.443684211,25.16893227,6.881622276,7.101372489,13.99012255,2.887271074,0.267518939,7.84722E-05,0,0,0.6667,0.6667,0,44.18181818,0.036363636,0,0.009090909,0.577272727,75.93582888,11.63101604,0.425,0.217045455,0.870454545,1.727272727,0.285227273,0.671590909,0.205681818,,12.38095238,7,,,,,,,0.491704545,0.613687959,0.400012,0.492157455,0.436933058,0.413768428,0.751970558,0.00004625,0.157670455,
2/3/2015,1324,FW08TX046,1,17-Sep-09,2009,31.77034478,-103.7792891,PROB,BOATABLE,YES,31.77054,103.77927,7th,,WMTNS,XER,XE-SOUTH,BOATABLE,440,1,,,CON_BROAD,SINGLE,0.739855163,-2.850779538,0.855978824,-2.966903199,-2.110924375,,,,,100,100,,100,0,0,0,100,0,102.8602165,0.918181818,12.5,0.062806511,1.963636364,5.180115116,178.2352941,9.363636364,17.74,42.39937357,0.674199862,2.601367162,4.474030771,1.045866132,1.798181818,0.001798182,0,0,0,0,0,,0,0,0,0.154545455,42.2459893,,0,0,0.360227273,0.446590909,0.710227273,0.070454545,0.029545455,med,0,0,2.409090909,100,100,100,100,100,0.262102273,0.50115089,0,0.237884274,57.71035247,0.072001927,0.14663851,0.001798182,3.596363636,
2/3/2015,1325,FW08TX038,1,18-Aug-09,2009,26.23519886,-98.54719295,PROB,BOATABLE,YES,26.23472222,98.54722222,8th+,,PLNLOW,SPL,,BOATABLE,3360,1.818181818,L,Unknown or Other Deciduous,CON_BROAD,SINGLE,0.497685651,-0.958095028,0.047626565,-0.508035942,-0.460409377,,,,,0,100,,100,0,0,0,100,0,100.1523793,2.818181818,74,0.003048,9.181818182,25.58479948,353.125,74.81818182,234.19,137.3762601,6.242085898,50.99103298,13.16029914,,1.618181818,0.001618182,0.33335,0,0.6667,0.803063636,0.136363636,,0.036363636,0,0.131818182,0.468181818,61.36363636,,0.55,0.169318182,0.948863636,1.489772727,0.376136364,0.245454545,0.094318182,stp,0,0,0.909090909,36.36363636,100,100,59.09090909,100,0.526988636,0.575536854,0.445388405,0.389030117,28.36173572,0.083430067,0.217733605,0.001618182,3.236363636,
2/3/2015,1326,FW08TX033,1,25-Jun-09,2009,35.97240799,-100.8243878,PROB,WADEABLE,YES,35.96907,100.81921,7th,,PLNLOW,SPL,PL-RANGE,WADEABLE,396,1,M,Unknown or Other Deciduous,CON_BROAD,SINGLE,1.066213553,-1.52662293,0.662597128,-1.123006505,-0.460409377,-0.460409377,0,0,0,0,100,100,100,0,,0,100,0,6.199288189,1,7.472727273,0.052998629,1,28.52259745,32.86,8.95,2.9061,9.277996126,1.517490619,0.45095219,5.666743889,1.126652213,0,0,0,0,0,0,0,100,0,0,0,0.104545455,94.38502674,1.871657754,0.084090909,0,0.201136364,0.885227273,0.004545455,0.034090909,0.022727273,,0,0,,,,,,,0.190511364,0.565544329,0,0.282349243,0.188657583,0.169552024,0.155174354,0,0,
2/3/2015,1327,FW08TX030,1,20-Aug-09,2009,25.84893298,-97.43996032,PROB,BOATABLE,YES,25.84858,97.43978,8th+,,PLNLOW,CPL,,BOATABLE,1276,0.818181818,L,Unknown or Other Deciduous,CON_BROAD,SINGLE,0.699718316,-1.160127693,0.239152977,-0.699562354,-0.460409377,,,,,0,100,,100,0,0,0,100,0,30.86298418,3.272727273,25.54545455,0.005559812,10.72727273,16.54364166,159,24.63636364,37.8,40.66368593,2.377928816,7.902179727,5.321488801,1.090573415,0,0,0.33335,0,0.33335,1.287936364,0.954586364,,0.009090909,0.068181818,0,0.113636364,63.63636364,,0.35,0.079545455,0.836363636,1.573863636,0.403409091,0.4125,0.104545455,med-stp,0,0,3.272727273,54.54545455,81.81818182,81.81818182,54.54545455,86.36363636,0.476363636,0.51933138,0.562924907,0.255746452,19.41068188,0.096521096,0.209052374,0,0,
2/3/2015,1328,FW08TX015,2,14-Oct-09,2009,33.10875253,-99.44199414,PROB,WADEABLE,NO,33.10888889,99.44194444,5th,,PLNLOW,SPL,,WADEABLE,441.6,0,L,Unknown or Other Deciduous,CON_VSHAPED,SINGLE,,,,,1.099226735,1.099226735,0,72,0,22.66666667,22.66666667,28,36,0,,21.21212121,78.78787879,8.955223881,,2.2875,36.4375,,3.75,39.51394959,65.71212121,17.91666667,13.2835,43.29248119,5.13275282,11.22424202,10.32657876,2.088363,0.288496377,7.91757E-05,0,0,0.6667,0.6667,0,55.875,0.10625,0,0.00625,0.296875,71.8487395,0.840336134,0.4484375,0.1984375,0.7703125,1.1609375,0.56875,0.3078125,0.1765625,,0,8.955223881,,,,,,,0.446640625,0.584884913,0.400012,0.658820327,,0.286479227,0.84497625,6.47575E-05,0.235960145,
2/3/2015,1329,FW08TX015,1,8-Jul-09,2009,33.10875253,-99.44199414,PROB,PARBYWADE,YES,33.10861111,99.44194444,5th,,PLNLOW,SPL,,WADEABLE,330.4,0,L,Unknown or Other Deciduous,UNC_NARROW,SINGLE,1.723270706,-0.393965061,1.585099578,-0.255793933,1.329305645,1.329305645,0,81.53846154,0,18.46153846,18.46153846,18.46153846,43.07692308,0,,20,80,10,29.73864114,1.15,26,0.387133994,3.6,44.20148633,59.8,17.90833333,11.332,39.73505475,6.841777857,8.050462482,21.69809404,1.144365038,0.017554479,6.75172E-06,0,0,0.6667,0.6667,0,35,0.107142857,0,0.007142857,0.835714286,60.92436975,5.042016807,0.258928571,0.146428571,0.525,1.0625,0.591071429,0.457142857,0.121428571,,0,10,,,,,,,0.33625,0.507611293,0.400012,0.664465799,0.497301691,0.382044366,0.710418504,0,0,
2/3/2015,13291,FW08OK002,2,9-Sep-08,2008,35.80398666,-96.4833534,PROB,WADEABLE,NO,35.80388889,96.48333333,4th,,PLNLOW,SPL,,WADEABLE,149,0,L,Maple/Boxelder,CON_BROAD,SINGLE,0.786820124,-1.690746644,0.822764873,-1.726691392,-0.90392652,-0.994344025,0.952380952,5.714285714,0.952380952,40,92.38095238,93.33333333,94.28571429,0,,2.666666667,97.33333333,4.666666667,28.10704076,0.681818182,9.363636364,0.127961453,4.036363636,37.07828484,37.28,6.3,1.9865,32.54653251,5.867842785,1.675463879,9.605879544,1.139695508,7.012751678,0.007489346,0,0.030304545,0.80305,1.083354545,0.280304545,99.54545455,0.004545455,0,0.027272727,0.127272727,55.61497326,44.11764706,0.348863636,0.086363636,0.807954545,1.432954545,0.544318182,0.440909091,0.072727273,,1.904761905,4.666666667,,,,,,,0.463579545,0.511249713,0.520004887,0.873029306,0.753944226,0.931403617,0.843425059,0.002625464,2.458389262,
2/3/2015,1330,FW08TX065,1,23-Jun-09,2009,35.45113932,-102.0050532,PROB,WADEABLE,YES,35.45074,102.00304,7th,,PLNLOW,SPL,PL-RANGE,WADEABLE,400,1,L,Poplar/Cottonwood,CON_BROAD,ANASTOM,0.196028001,-0.621780681,0.040474907,-0.466227588,-0.425752681,-0.425752681,0,0,0,0,97.14285714,100,100,0,,0.99009901,99.00990099,0,6.294861543,0.659090909,77.3,0.019272224,33,209.6590909,23.53465347,26.5,3.465,7.61782693,6.363961031,0.077781746,165.4137265,1.056804724,0.029,3.75162E-06,0,0,0.6667,0.6667,0,100,0,0,0,0,1.069518717,0,0,0,0.161363636,0.384090909,0.565909091,0.15,0.047727273,,0,0,,,,,,,0.172613636,0.224755317,0.400012,0.323685536,0.26747203,0.240149473,0.022447834,0,0,
2/3/2015,1331,FW08TX055,1,9-Sep-08,2008,31.76247549,-100.1404814,PROB,WADEABLE,YES,31.76243,100.1403,6th,,PLNLOW,SPL,PL-RANGE,WADEABLE,1090,0.090909091,L,Maple/Boxelder,CON_BROAD,SINGLE,,,,,-0.811501993,-0.811501993,0,20,0,62.85714286,62.85714286,80,88.57142857,0,,0,100,0,,1.563636364,28.84545455,,1.563636364,41.58091836,51.72477064,19.74,9.9742,18.33124814,7.728684974,4.042731011,13.31012384,2.00233,0.123486239,4.28096E-05,0,0,1,1,0,82.40740741,0,0.018181818,0,0.118181818,83.47338936,4.411764706,0.144318182,0.036363636,0.507954545,0.996590909,0.084090909,0.353409091,0.090909091,,0,0,,,,,,,0.328579545,0.519068098,0.5,0.354399796,,0.391524062,0.405318824,3.54308E-05,0.102201835,
2/3/2015,1332,FW08TX023,1,1-Oct-09,2009,29.77151273,-101.7318191,PROB,BOATABLE,YES,29.77166667,101.7319444,8th+,,WMTNS,XER,XE-SOUTH,BOATABLE,1320,1,M,Unknown or Other Broadleaf Evergreen,UNC_NARROW,SINGLE,-1.098800559,2.689993682,-1.570090293,3.161283415,1.591193123,,,,,13.13131313,16.16161616,,49.49494949,0,0,11,89,13,136.4614801,3.090909091,62.72727273,0,6.363636364,31.27732224,220.4040404,52.09090909,104.29,136.1790477,14.12412507,54.28534588,11.84259081,1.130761387,0.951818182,0.000951818,0,0,0,0,0,,0.013636364,0,0.027272727,0.506818182,42.11229947,,0.015909091,0.002272727,0.040909091,0.985227273,0.404545455,0.573863636,0.011363636,vst,20.2020202,13,0,9.090909091,9.090909091,36.36363636,13.63636364,22.72727273,0.118409091,0.384217155,0,0.617860941,61.91423708,0.271143762,0.520523021,0.000951818,1.903636364,
2/3/2015,1333,FW08TX062,1,2-Sep-09,2009,31.12116421,-105.6636175,PROB,BOATABLE,YES,31.12111111,105.6636111,8th+,,WMTNS,XER,XE-SOUTH,BOATABLE,341,1,M,Unknown or Other Deciduous,CON_BROAD,SINGLE,-1.665393283,0.593178498,-1.653867166,0.58165238,-1.072214785,,,,,60,75,,100,0,0,7.5,92.5,8.333333333,57.21338983,2.943636364,28.05454545,0,1.227272727,21.09755983,86.77310924,16.29090909,15.1135,34.20983033,3.313745478,3.576685345,7.797173244,1.012616859,0,0,0,0,0,0.33335,0.33335,,0.018181818,0.215909091,0,0.322727273,44.11764706,,0.254545455,0,0.540909091,0.978409091,0.428571429,0.238095238,0.071428571,med,0,8.333333333,5.590909091,72.72727273,81.81818182,81.81818182,72.72727273,86.36363636,0.343409091,0.503993734,0.250009375,0.394244607,65.93447017,0.203410716,0.236655,0,0,
2/3/2015,1334,FW08TX063,1,2-Jun-09,2009,30.47115358,-96.13823899,PROB,BOATABLE,YES,30.47128,96.13818,5th,,PLNLOW,CPL,,BOATABLE,880,0,L,Maple/Boxelder,CON_BROAD,SINGLE,-0.244472866,-0.707539982,-0.212874698,-0.73913815,-0.952012848,,,,,30.69306931,99.00990099,,100,0,0,0.980392157,99.01960784,1.086956522,74.3799172,0.613636364,19.81818182,0.007105558,2.266363636,14.83333333,140.3,17.54545455,30.03,76.95538521,4.546727095,18.92294609,10.6462253,1.229714949,7.192727273,0.007192727,0,0,0.095242857,0.155851948,0.060609091,,0.022727273,0,0.054545455,0.443181818,51.57318741,,0.3225,0.07375,0.523863636,0.892045455,0.501190476,0.266666667,0.076190476,stp,0,1.086956522,3.11,54.54545455,72.72727273,72.72727273,59.09090909,72.72727273,0.335738636,0.547226093,0.134837293,0.548505953,53.01490891,0.259139886,0.630134735,0.007192727,72.45727273,
2/3/2015,1335,FW08TX022,1,19-Aug-09,2009,26.04501756,-97.79640606,PROB,BOATABLE,YES,26.045,97.79638889,8th+,,PLNLOW,CPL,,BOATABLE,1848,2,L,Acacia/Mesquite,CON_BROAD,SINGLE,0.804542009,-1.264951386,0.318329545,-0.778738922,-0.460409377,,,,,0,100,,100,0,0,0,100,0,49.62063659,2,0,0.006356356,11,12.85750844,327.6237624,38.36363636,115.98,56.90603685,2.203303305,16.71405264,0,1.326058849,0,0,0.697,0,0.697,1.06065,0.36365,,0.338636364,0.243181818,0,0.254545455,56.81818182,,0.259090909,0.077272727,0.342045455,1.163636364,0.176136364,0.096590909,0.009090909,stp,0,0,0.1,100,100,100,100,100,0.253920455,0.422342078,0.51471623,0.173693252,15.14561588,0.057432077,0.144111507,0,0,
2/3/2015,1336,FW08TX068,1,16-Sep-09,2009,32.24997622,-101.3757954,PROB,BOATABLE,YES,32.25001,101.37554,5th,,PLNLOW,SPL,PL-RANGE,BOATABLE,352,0.636363636,L,Acacia/Mesquite,CON_BROAD,SINGLE,0.244187594,-1.270825471,0.320579293,-1.34721717,-1.026637877,,,,,66.38655462,71.42857143,,90.75630252,0,0,8.403361345,91.59663866,0.840336134,43.03722404,0.027272727,7.590909091,0.150518519,1.26,14.96060606,60.92436975,7.5,4.1875,56.33573085,1.5,1.545120006,14.6030303,1.086227349,1.618181818,0.001618182,0,0,0,0.060609091,0.060609091,,0,0.004545455,0,0.363636364,46.79144385,,0.119318182,0.013636364,0.240909091,1.011363636,0.071590909,0.7,0.025,stp,0,0.840336134,0,81.81818182,81.81818182,90.90909091,40.90909091,72.72727273,0.208409091,0.467843411,0.057145551,0.924683031,70.64040912,0.2,0.368983882,0.001618182,3.236363636,
2/3/2015,1337,FW08TX052,1,9-Jul-09,2009,34.56294962,-100.6273496,PROB,WADEABLE,YES,34.56108,100.62254,5th,,PLNLOW,SPL,PL-RANGE,WADEABLE,396,0.454545455,,,UNC_BROAD,BRAIDED,0.032819571,-0.618982472,-0.226402418,-0.359760482,-0.586162901,-0.586162901,0,0,0,7.619047619,100,100,100,0,,1,99,43,5.155663858,1,290.4545455,0.007591691,1,91.10971347,19.33,16.58,3.39885,8.516241168,9.784391437,2.146152182,237.7709278,1.04444549,0,0,0,0,0,0,0,100,0,0,0,0,2.139037433,0,0,0,0.031818182,0.102272727,0.875,0.0375,0.015909091,,0,43,,,,,,,0.114318182,0.238887186,0,0.440571193,0.266718254,0.590132174,0.631434803,0,0,
2/3/2015,13371,FW08AL001,1,15-Jun-09,2009,33.22341539,-86.88815694,PROB,WADEABLE,YES,33.22354,86.88825,1st,,EHIGH,SAP,,WADEABLE,223.5,0,L,Maple/Boxelder,CON_VSHAPED,SINGLE,1.370478641,-0.219039557,1.43086939,-0.279430305,1.151439085,-0.074810699,31.42857143,40,0,1.904761905,55.23809524,58.0952381,58.0952381,0,,22,78,0,6.157506342,0.363636364,3.709090909,0.983081974,0.445454545,34.66747223,10.51333333,2.72,0.3342,7.512617277,1.182593047,0.292239736,9.851999921,1.126806543,1.243847875,0.003353511,0,0,0,0,0,56.81818182,0,0,0.004545455,0.036363636,99.73262032,99.59893048,0.521590909,0.079545455,1.015909091,1.253409091,0.655681818,0.210227273,0.140909091,,31.42857143,0,,,,,,,0.557159091,0.822200284,0,0.714579957,0.585685448,0.434776856,0.874445649,0.002513927,0.932438479,
2/3/2015,13372,FW08AL016,1,12-Jun-09,2009,34.69505835,-87.76208738,PROB,BOATABLE,YES,34.69485,87.76211,4th,,EHIGH,SAP,,BOATABLE,1144,0.545454545,X,Sycamore,CON_BROAD,SINGLE,0.965899921,0.063455825,0.810012825,0.21934292,1.029355746,,,,,4,7,,89,0,0,0,100,2,61.45471268,0.953636364,22.18545455,0.06018889,1.416363636,20.8137195,127.3,20.59090909,29.705,57.60988622,2.165850662,16.61131559,12.0006742,1.085637845,23.01909091,0.023019091,0.363654545,0,0.363654545,0.409109091,0.045454545,,0,0.004545455,0.156818182,0.736363636,88.90374332,,0.661363636,0.284090909,1.314772727,2.076136364,0.272727273,0.527272727,0.225,stp,0,2,0.272727273,54.54545455,63.63636364,90.90909091,40.90909091,54.54545455,0.691647727,0.761638902,0.290331738,0.452552131,48.27550093,0.1051848,0.559209412,0.023019091,48.68272727,
2/3/2015,13373,FW08AL018,1,28-Jun-09,2009,32.93231611,-86.36246869,PROB,WADEABLE,YES,32.93242,86.36241,2nd,,EHIGH,SAP,,WADEABLE,148.5,0,X,Unknown or Other Deciduous,UNC_NARROW,SINGLE,1.412711845,-0.726069359,1.322954212,-0.636311726,0.686642486,0.588793576,2.857142857,38.0952381,0,3.80952381,40.95238095,54.28571429,64.76190476,0,,33,67,0,8.379817964,0.627272727,5.945454545,0.435468212,1.245454545,21.58664811,18.14,3.17,0.5186,9.961562492,0.945960943,0.202079557,7.70937371,1.08809602,5.851178451,0.009841432,0,0,0,0,0,35.27272727,0,0,0.106818182,0.652272727,97.86096257,99.19786096,0.770454545,0.331818182,1.525,2.122727273,0.396590909,0.279545455,0.255681818,,2.857142857,0,,,,,,,0.78625,0.917007303,0,0.54914898,0.461952479,0.298410392,0.389663627,0.008921735,5.304377104,
